text,category,sentiment
"giao hàng chậm , máy tầm giá ổn , không ổn",Price,positive
"mua online run vãi , bắt đủ tiền bóc hộp , video bó hộp sợ ta cục gạch . may hàng đẹp , ae yên_tâm shop rẻ uy_tín ! chờ tuần shop cài tiếng việt không !",Price,positive
"giao hàng như 1 gió . mua điện_thoại 2 tiki trading không hề thất_vọng chút . máy_nguyên niêm_phong mã vna. màu trắng đẹp . giá đăng 25 chai 128 23,4 chai tặng củ sạc anker . hàng chất . tuyệt_vời",Ship,positive
"đẹp lắm , chất_lượng tốt , giá_cả hợp_lý , test chức_năng cơ_bản ổn_định , màn_hình cảm_ứng nhạy , màu_sắc_đẹp , pin trâu , cảm_nhận thoải_mái sản_phẩm , shop uy_tín giao hàng chất_lượng đúng như quảng_cáo , hài_lòng lắm shop , shop",Model,positive
máy chạy chậm,Performance,negative
"cục sạc hỏng không , đóng_gói , hàng xước ít",Ship,positive
"máy_tính bảng gọn , giá_cả hợp_lí , pin , hợp_ý . bao da ipad mini gợi_ý hổng . gửi thông_tin tiki bao da tầm 5 gửi tiền bao da ví momo . hài_lòng shop tiki . kì hài_lòng",Configuration,positive
"ngon_lành cành đào , pubg chiến cực mượt hẳn lg v30 , camera đẹp hài_lòng",Performance,positive
máy mua trưa tối đơ . giật màn không lí_do không lỗi không giải_trình kém chất_lượng,Configuration,negative
"hàng nguyên niêm_phong kích_hoạt bảo_hành 23 / 9 , hoạt_động tốt .",Genuineness,positive
"hàng chuẩn . mua tiki giá mềm . đầu mua điện_thoại hơi hồi_hộp sợ dính hàng đểu hỏng_hóc . hàng ok . dịch_vụ tiki tin_cậy . tiki 6 * nghe mấy dịch_vụ đi kèm như dán màn_hình , thi không kì hài_lòng",Model,positive
"điện_thoại zin nguyên , bao_bọc cẩn_thận , chất_lượng tốt , hình_ảnh đẹp hợp_lý , . nhân_viên tư_vấn nhiệt_tình . vui_vẻ chuyên_nghiệp , hài_lòng . bình_chọn 5 shop .",Service,positive
"đẹp , sản_phẩm đồng_tiền , shop giao hàng chất_lượng tốt đúng như quảng_cáo , test chức_năng cơ_bản ổn_định , màu_sắc rực_rỡ , cảm_ứng nhạy , hài_lòng chất_lượng , ủng_hộ shop ,",Model,positive
"nhận_xét 1 tuần . giao hàng . hàng nguyên tem . giá mua 2m8 . cảm_biến vân đôi_khi không . máy đẹp , game liên_minh , liên_quân ổn , mượt , drop . chưa giá 3m hàng ngon kì hài_lòng",Genuineness,positive
"chất_lượng đúng chuẩn , kết_cấu hoàn_hảo , hài_lòng lắm sản_phẩm cấu_hình mạnh_mẽ , màu_sắc rực_rỡ , chức_năng cơ_bản ổn_định , shop uy_tín , giao hàng , nhân_viên tư_vấn nhiệt_tình , chế_độ bảo_hành rõ_ràng , an_tâm sản_phẩm ,",Performance,positive
"giao hàng , đúng mẫu , đúng màu , nguyên seal , phụ_kiện đầy_đủ .",Model,positive
"ship siêu , 01 . đợt mua tặng củ sạc trả_góp 12 0 % oke ! kì hài_lòng",Accessories,positive
"sản_phẩm tốt , đúng quảng_cáo , vận_chuyển , đóng_gói kỹ .",Ship,positive
"sản_phẩm không tiki sản_xuất không ổn giá tiền chất_lượng sp . tiki giao hàng , sp nguyên niêm_phong không biến_dạng vận_chuyển . tiki sp vsmart joy 4 giá tốt . đóng_gói cẩn_thận dịch_vụ giao hàng tốt . momg hậu_mãi tốt . kì hài_lòng",Genuineness,positive
"chuẩn , hàng đẹp lắm shop , máy cầm đầm chảnh , chức_năng hoạt_động tốt , ứng_dụng chạy êm_ái , màn_hình màu_sắc_đẹp , cảm_ứng lướt nhẹ_nhàng , chụp hình sắc nét , hài_lòng lắm , shop uy_tín , giao hàng chất_lượng tốt , shop , anh_em an_tâm ủng_hộ shop ,",Service,positive
", tuyệt_vời , shop !",Ship,positive
"máy đẹp , ngon . chức_năng hoạt_động ổn_định , shop giao hàng nhân_viên tư_vấn nhiệt_tình , an_tâm sản_phẩm shop",Model,positive
"giao hàng đúng , nhân_viên giao hàng thân_thiện , sản_phẩm hãng ok . mỗi_tội gắn sim mobi nóng máy kì hài_lòng",Service,positive
"đóng_gói , máy cài android 9 chạy không ổn_định android 7 chạy ổn . chủ support nhiệt_tình . máy tương_đối mượt , hơi . giá tiền ổn . accu battery đo thâý pin chai tương_đối , tầm 4 - 5 tiếng .",Configuration,negative
"hợp túi_tiền , tốt tầm giá kì hài_lòng",Price,positive
"hàng nguyên tem , giao hàng kho tiki",Genuineness,positive
"sp tốt tầm giá 1 triệu . ngoại_hình máy đẹp tầm 95 % , cpu sd810 , ram 3gb đáp_ứng tốt nhu_cầu thông_thường ( gmail , zalo , nghe , gọi , nhắn_tin ... ) không game không . hạn_chế : trừ máy nhẹ , cảm_giác cầm không chắc_tay lắm . trừ cài apps nóng máy",Model,positive
"điện_thoại nguyên hộp , mượt . shop rep hơi không",Model,positive
"tiki giao hàng , hôm_nay_mai máy . hộp nguyên seal , check bảo_hành kích bh 15 , giá ngon , rẻ mấy chỗ màn_hình cộng mặt lưng đẹp , máy mỏng , cầm lên_tay nhẹ , mua vợ , máy ngon tầm giá 6tr , a71 chip cao_cấp . kì hài_lòng",Genuineness,positive
hàng tốt . rẻ kì hài_lòng,Price,positive
", shop giao hàng chất_lượng , máy đẹp , màn_hình sắc_sảo , ứng_dụng ổn ứng nhạy , chất_lượng sản_phẩm tốt , vừa_ý lắm shop , nhân_viên shop nhiệt_tình , hết_lòng khách_hàng , chế_độ hậu_mãi ủng_hộ hết_mình shop giới_thiệu",Performance,positive
"- hàng nguyên niêm_phong hộp , đóng_gói cẩn_thận , chu_đáo trừ điện_thoại tốt giá tiền . trừ giao hàng : , không gọi điện giao hàng giao bảo_vệ . check email update email đơn hàng giao email báo giao thành_công , phòng bảo_vệ check hàng không",Genuineness,positive
"đóng_gói cẩn_thận , giao hàng , chủ shop nhiệt_tình . hy_vọng ủng_hộ shop",Service,positive
"mua xong không tiềng micro điện_thoại gọi zalo nghe không to . kiểu như bịt micro , tiếng môi_trường xung_quanh rõ_ràng chờ_đợi tuần hơi thất_vọng . tiki hỗ_trợ_thủ_tục đổi như không hài_lòng",Configuration,negative
"2 mua hàng công_nghệ tiki mua 1 laptop 4 * giao hàng trễ . chất_lượng , giao hàng không bàn . đt phụ_kiện màu đen không màu trắng , jack màu trắng : ( kì hài_lòng",Accessories,negative
"giá rẻ , hàng hãng , giao hành , thank tiki kì hài_lòng",Price,positive
"máy đẹp rẻ , shop ful phụ_kiện chúc shop buôn_bán đắt hàng",Model,positive
"mua xong cửa_hàng samsung dữ_liệu máy . , cực_kỳ hài_lòng giá tiki rẻ giá samsung 2 triệu . nhân_viên samsung "" hết_hồn "" nghe giá tiki . kì hài_lòng",Other,positive
"hàng hãng , nguyên siêu đóng_gói cẩn_thận , giao hàng siêu . hàng tiki đúng chuẩn men . kì hài_lòng",Ship,positive
"máy đẹp lắm shop , cấu_hình mạnh_mẽ , màn_hình màu_sắc rực_rỡ , chức_năng cơ_bản hoạt_động tốt , ổn_định , camera chụp hình sắt nét , pin bọng oke , hoàn_thiện , hài_lòng lắm . giới_thiệu bạn_bè người_thân ủng_hộ shop đơn hàng , 5",Configuration,positive
"sản_phẩm đẹp , chất_lượng tốt , hình_ảnh màu đẹp hợp_lý , máy . shop giao sản_phẩm đúng như quảng_cáo . 5 shop",Price,positive
"tiki đóng_gói hàng giao hàng . đồ điện_tử giá_trị lớn đóng_gói sơ_sài , kém . ipad trog 1 hộp cacton méo_mó không hề chèn giấy túi nilon chống sốc , vận_chuyển hàng_hóa vỡ hư_hỏng ipad hàng hãng , nguyên niêm_phong chưa active , mã ll / a_thường",Service,negative
"hàng đẹp chuẩn , bao_bì nguyên đai nguyên kiện , sản phảm đạt giá tầm trung . thỏa_mãn lướt web , đẹp long_lanh , màu_sắc_đẹp tiki giao hàng nhanh_chóng bao_bì đẹp nguyên seal . galaxy_a51",Price,positive
check 3utool pin màn thay_thế sửa_chữa . ổn tầm giá,Configuration,negative
"hàng đảm_bảo , , phụ kiên đầy_đủ kì hài_lòng",Accessories,positive
điện_thoại oke đóng_gói cẩn_thận kì hài_lòng,Service,positive
"máy đẹp , bề_ngoài 99 % , test máy ứng_dụng êm , chụp hình phim sắt nét , game lướt web oke , shop giao hàng đúng như quảng_cáo , hài_lòng , giới_thiệu bạn_bè người_thân ủng_hộ shop , bình_chọn shop 5 .",Performance,positive
"giá tốt , giao hàng , gói kỹ , hàng nguyên hộp , mượt , chưa lăn_tăn . . mắt ổn",Price,positive
"nhận_xét 1 tuần . giao hàng . hàng nguyên tem . giá mua 2m8 . cảm_biến vân đôi_khi không . máy đẹp , game liên_minh , liên_quân ổn , mượt , drop . chưa giá 3m hàng ngon kì hài_lòng",Model,positive
"đặt_hàng cài rom xong shop nhiệt_tình , giá_cả hợp_lý , chúc shop phát_triển nhe !",Service,positive
hàng_không hoạt_động . gửi hàng không hàng đi . cực_kì thất_vọng bực_mình,Service,negative
"shop bọc kỹ , ^ _ ^ cuộn nilon . tư_vấn nhiệt_tình",Ship,positive
"đều ổn , tất_nhiên máy chạy không . màn_hình chất_lượng không",Configuration,negative
dt kích_hoạt bh trước_vậy ? mua máy 31.8 bh kích_hoạt 31.7 😑,Other,positive
"máy đẹp , cầm máy cảm_giác , test chức_năng đều ổn , quay_phim chụp hình sắt nét , pin trâu game lướt web êm lắm , shop giao hàng đúng như quảng_cáo , giới_thiệu người_thân bạn_bè ủng_hộ shop , duyệt 5sao",Model,positive
hàng hãng tốt máy mượt đóng_gói tương_đối kĩ không lót chống va_đập,Genuineness,positive
giao hàng . mua hộ chưa trải nghiệm sp . kì hài_lòng,Ship,positive
mỏng nhẹ màn_hình đẹp 120hz mượt chụp hình đẹp chip exynos chán máy mở_màn_hình không nóng tác vụ hơi như coi youtube chụp hình như bàn_ủi nóng pin tuột tầm 4 tiếng máy oke trù chip nóng lởm,Performance,negative
"- hàng nguyên niêm_phong hộp , đóng_gói cẩn_thận , chu_đáo trừ điện_thoại tốt giá tiền . trừ giao hàng : , không gọi điện giao hàng giao bảo_vệ . check email update email đơn hàng giao email báo giao thành_công , phòng bảo_vệ check hàng không",Model,positive
giao hàng sản_phẩm ổn tầm giá mua kì hài_lòng,Price,positive
"máy đẹp lắm , ứng_dụng cơ_bản hoạt_động tốt , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , camera chụp ảnh đẹp nét , sản_phẩm hoàn_thiện , giá_cả hợp_lý , vừa_ý lắm , shop uy_tín giao hàng chất_lượng đúng như quảng_cáo , 5 shop , ủng_hộ shop .",Ship,positive
"chuẩn nha anh_em , hàng đúng chức_năng cơ_bản ổn_định , màn_hình siêu nét , cảm_ứng nhạy lướt êm_ru , chất_lượng đỉnh , hài_lòng lắm , shop hàng tâm , chế_độ bảo_hành rõ_ràng , shop cảm_giác an_tâm sản_phẩm , giới_thiệu bạn_bè ủng_hộ",Configuration,positive
máy mượt . hàng nguyên đai nguyên kiện . không một lỗi . mua bao da vô ngon hàng ngon,Genuineness,positive
"giao hàng , nguyên seal , kì hài_lòng",Model,positive
"giao hàng , đóng_gói kỹ_càng , không trầy_xước . sản_phẩm check mã hãng , hàng ful hộp không dấu_hiệu khui . mua giá rẻ , an_toàn tiện lơi . chưa lỗi phát_sinh . thoại_samsung galaxy_a51 hãng",Model,positive
hài_lòng giá .,Other,positive
sản phầm hd2019 ; trông cứng_cáp,Other,positive
"đúng chuẩn , shop giao hàng đúng quảng_cáo , chất_lượng tốt , test ứng_dụng chạy mượt lắm , pin trâu_bò , cảm_ứng lướt êm hình sắt nét , shop nhiệt_tình , tận_tâm khách_hàng chế_độ hậu_mãi rõ_ràng , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",Performance,positive
"thiết_kế đẹp , hiệu_năng tốt , dịch_vụ bảo_hành tuyệt_vời hãng mua trung_tâm bảo_hành , giá hời mua sp đóng_gói cẩn_thận , giao hàng dự_kiến . sp bao_gồm dt , ốp lưng , nghe , củ sạc , cáp vọng hữu ít mn ! kì hài_lòng",Model,positive
"máy ful box đầy_đủ phụ_kiện như shop mô_tả , máy_đẹp , test ứng_dụng mượt , shop nhiệt_tình , vui_vẻ giao hàng đúng hẹn shop giao sản_phẩm đúng như quảng_cáo , bình_chọn 5 * .",Model,positive
"giao hàng đúng hẹn , máy nguyên seal , đẹp kì hài_lòng",Genuineness,positive
"tiện_dụng sạc làm_việc . đẹp , đúng mẫu_mã . mấy review . mấy như . kì hài_lòng",Model,positive
camera hơi tệ,Configuration,negative
gạt loa hỏng buồn vcl,Configuration,negative
"hơi chút không hài_lòng báo giao hôm giao xong báo tuần giao giao 2 hẹn . hộp ghi tem nhãn phụ nhập_khẩu công_ty apple vn yên_tâm . check self chưa active . máy_đẹp , đóng_gói cẩn_thận . mẹo mua : ap để_ý giảm_giá dựa phương_thức thanh_toán thẻ tín_dụng . hài_lòng .",Model,positive
"3 tiếng test máy kỹ nhấn hàng . máy mượt , oke tầm giá 4tr . mong shop kích_hoạt bảo_hành 🖤",Performance,positive
sản_phẩm tốt : ) . dịch_vụ tiki ổn kì hài_lòng,Service,positive
sản_phẩm tốt . hàng hãng . giao ốp lưng,Genuineness,positive
đóng_gói cẩn_thận máy đẹp nguyên niêm_phong hài_lòng,Genuineness,positive
"máy_oke hình_thức đẹp . tiếc cực nóng máy pin. buồn tai_nghe , âm_thanh cực , rè ,",Model,positive
sản_phẩm tốt pin . hiệu_năng tốt mẫu_mã đẹp giá_cả hơp lí nhân_viên shop nhiệt_tình vui_vẻ hài_lòng sản_phẩm phong_cách phục_vụ shop . 😁 😍 😍 😆 😅,Service,positive
cấu_hình lướt web phim . ko game nổi máy game bỏ_qua nha . game mượt tầm giá hàng hãng . 4 máy không sẵn ốp lưng . màu tím nữ_tính,Performance,negative
"máy ok , mượt_mà màn ok , pin hơi hẻo pin yếu sẵn ngoại_hình 98 % đúng một vết xước mặt lưng xước dăm màn_hình , phụ_kiện tạm .",Configuration,negative
"giao hàng , nguyên tem sản_xuất . chất_lượng chưa",Genuineness,positive
"máy xong 3 , máy đẹp , màn_hình cảm_ứng nhạy , camera chụp hình sắc_sảo , chức_năng hoạt_động tốt , pin trâu sạc ổn_định mạng game phim êm_ru sướng , giá_cả hợp_lý , hài_lòng lắm shop , chúc shop phát_triển mạnh khách_hàng",Price,positive
"điện_thoại ti ki giao ổn . nguyên seal , không . nhận_xét điện_thoại , pin đầu tụt tụt chậm , game liên_tục 18h30 00h30 , tụt 90 % 38 % như pin lắm . hệ_thống không . thiện nữ 2 game thoát , game chưa như , 1 lỗi game ram máy trống , không thoát ứng_dụng .",Performance,positive
shop kích_hoạt bảo_hành giúp,Other,positive
"tiki now giao hàng 2 - 3h , email báo giao 16h 16h hàng . máy_nguyên seal . tiki đóng hàng cẩn_thận . máy màn_hình to , chưa quen , chụp ảnh ảo . sạc , pin trâu . tai_nghe đi kèm 1 nghe to 1 . nghe âm to_nhỏ",Ship,negative
"hàng hãng , shop nhiệt_tình chu_đáo , cực_kì hài_lòng",Genuineness,positive
"sản_phẩm như mô_tả , bề_ngoài cứng_cáp hiện_đại , tầm giá cộng giảm_giá tiki hời một smart phone phân khúc như . lâu_dài đợi kiểm_chứng , trước_mắt ok . kì hài_lòng",Model,positive
tuyệt điện_thoại đẹp giá . shop nhiệt_tình giao đầy_đủ phụ_kiện . uy_tín 1 yên_tâm mua hàng shop !,Accessories,positive
"máy đẹp lắm , ứng_dụng cơ_bản hoạt_động tốt , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , camera chụp ảnh đẹp nét , sản_phẩm hoàn_thiện , giá_cả hợp_lý , vừa_ý lắm , shop uy_tín giao hàng chất_lượng đúng như quảng_cáo , 5 shop , ủng_hộ shop .",Configuration,positive
"shop giao hàng chuẩn , máy đẹp , hoàn_thiện chi_tiết , cấu_hình mạnh_mẽ , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , shop uy_tín nhiệt_tình khách_hàng , chế_độ bảo_hành rõ_ràng yên_tâm sản_phẩm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",Model,positive
"shop uy_tín giao hàng đúng hẹn , sản_phẩm chất_lượng , test ứng_dụng chạy mượt lắm , chụp hình sắt nét , lướt web phim oke , vừa_ý , giới_thiệu bạn_bè người_thân ủng_hộ shop , chúc shop thành_công 5 .",Performance,positive
"máy đẹp . chức_năng hoạt_động tốt . máy tầm 99 % , phụ_kiện đầy_đủ . giao hàng . máy đúng như quảng_cáo . nhân_viên nhiệt_tình . shop chu_đáo thân_thiện . hài_lòng . tặng shop 5 . chúc shop phát_đạt .",Ship,positive
"hoàn_hảo , sản_phẩm_chất_lượng tốt , ứng_dụng oke , màn_hình cảm_ứng nhạy màu_sắc_đẹp , camera chụp hình sắc nét , mạng lướt web , game ổn_định , hài_lòng vừa_ý lắm , shop giao hàng sản_phẩm đúng quảng_cáo , nhân_viên tư_vấn nhiệt_tình , vui_vẻ",Ship,positive
đặt_hàng tiki hôm tiki giao hàng hàng hàng nguyên niêm_phong test chưa 1 máy lỗi mấy game nhẹ 15 - 20p tắt màn_hình hồi bật màn_hình không bấm nút máy khởi_động game nhẹ tầm 15 - 20p máy ( test 3 đều ) 4 mở_màn_hình không máy hiện như hình xong không bấm nút máy khởi_động chưa 12h mong tiki đổi hàng giúp lỗi nghiêm_trọng,Genuineness,positive
"sản_phẩm cực ổn_định giá . ổn , pin . giao hàng , nguyên seal . thiết_kế kim_loại hiện_đại khuyết_điểm mặt lưng bám mồ_hôi vân",Price,positive
"sản_phẩm giao nguyên hộp , mấy ngày_nay nhận_xét như : màn_hình sắc nét , giao_diện điều_hành đẹp , , pin bình_thường 2ngày . tốt tầm giá . cám_ơn shop . thoại vivo y11 , sản_phẩm tốt tầm giá",Price,positive
"máy đẹp shop . đúng hàng hãng , giá_cả oke . máy chạy mượt , cảm_ứng nhạy , màn_hình đẹp trong_veo nét , chụp hình quay_phim cực nét , chức_năng hoạt_động tốt : shop phục_vụ nhiệt_tình , chuyên_nghiệp . giới_thiệu bạn_bè ủ",Performance,positive
"ok , sản_phẩm đẹp , máy cầm_chắc_tay sang_trọng , màu_sắc_đẹp lung_linh , chức_năng cơ_bản ổn_định , cấu_hình mạnh_mẽ , màn_hình cảm_ứng nhạy , sản_phẩm hoàn_thiện , đồng_tiền bát gạo , shop giao hàng đúng hẹn , chất_lượng đúng như quảng_cáo , hài_lòng",Price,positive
"màn_hình đôi_khi tắt không mặc_dù đổ chuông gọi . reset bình_thường , , khó_chịu . cẩn_thận lỗi màn_hình",Configuration,negative
"ổn tầm giá . máy 90 % vết xước sâu cạnh viền mặt lưng màn ok . máy không áp_suất . tặng ful phụ_kiện sạc cáp , tai_nghe , ốp , dán màn . dán màn không màn đc , ốp ngon , sạc cáp sạc cáp 2.1 a không sạc",Accessories,negative
"đẹp , máy mới_tinh shop uy_tín giao hàng chất_lượng đúng như quảng_cáo cấu_hình mạnh_mẽ , màu_sắc rực_rỡ như mong_đợi hài_lòng vừa_ý , giá_cả hợp_lý ủng_hộ mua",Configuration,positive
máy oke,Other,positive
"hàng , điện_thoại loa nguyên seal . đều hài vien giao hàng thân_thiện hài_lòng",Model,positive
"mua hàng tiki trading tin_tưởng . hàng giao siêu , đặt_hàng 2 tỉnh . đóng_gói cẩn_thận . kì hài_lòng",Ship,positive
"đẹp , máy mới_tinh shop uy_tín giao hàng chất_lượng đúng như quảng_cáo cấu_hình mạnh_mẽ , màu_sắc rực_rỡ như mong_đợi hài_lòng vừa_ý , giá_cả hợp_lý ủng_hộ mua",Service,positive
máy oke . 👌 shop giao hàng chuẩn 👌 hãng . hãng tốt . ứng_dụng hoạt_động mượt_mà . giá_cả rẻ shop ơn shop 😷 . duyệt 5 máy oke . 👌 shop giao hàng chuẩn 👌 hãng . hãng tốt . ứng_dụng hoạt_động mượt_mà . giá_cả rẻ,Price,negative
giao hàng siêu kì hài_lòng,Ship,positive
"giao hàng nhanh_chóng không sản_phẩm ngoại quan đẹp , kích_hoạt bảo_hành đặt_hàng . kì hài_lòng",Ship,positive
"shop giao hàng đúng hẹn , máy đẹp màu_sắc rực_rỡ màn_hình đẹp , âm_thanh , cấu_hình mạnh_mẽ wifi ổn mạng game lướt web phim đều mượt , camera sắt nét chụp ảnh cực đẹp , giá_cả hợp_lý tầm , hài_lòng lắm shop , anh_em an_tâm sản_phẩm shop ,",Configuration,positive
điện_thoại tốt tầm giá tiki giao hàng đóng_gói cẩn_thận kì hài_lòng,Price,positive
", ưng_ý , hàng nguyên tem , . cảm_giác đọc sách , tủ_sách gói gọn một máy . nhẹ_nhàng tiện_lợi . thư công_ty . chuyên_nghiệp . tiki . chuẩn , nguyên tem",Service,positive
"điện_thoại ti ki giao ổn . nguyên seal , không . nhận_xét điện_thoại , pin đầu tụt tụt chậm , game liên_tục 18h30 00h30 , tụt 90 % 38 % như pin lắm . hệ_thống không . thiện nữ 2 game thoát , game chưa như , 1 lỗi game ram máy trống , không thoát ứng_dụng .",Ship,positive
"hài_lòng , máy đẹp gói hàng cẩn_thận , chủ shop tư_vấn nhiệt_tình",Ship,positive
đơ . máy bắt sóng kém . ae mua hàng lên_cân_nhắc .,Configuration,negative
giá đỡ không như quản_cáo . chấu bắt dường không . ko đỡ không như quản_cáo . chấu bắt dường không . mua không dc .,Other,positive
"sản_phẩm hoàn_thiện tốt , khớp nối , lớp sơn mạ chưa nuột lắm . hài_lòng : )",Other,positive
"đóng_gói cẩn_thận , giao hàng . máy tốt ! kì hài_lòng",Ship,positive
"giao hàng cực , đóng_gói cẩn_thận , không kích_hoạt bảo_hành như , phiền shop hướng_dẫn",Ship,positive
không phàn_nàn sản_phẩm : trừ apple đồ chất_lượng . trừ ios mượt_mà . trừ màn_hình đẹp camera tốt . trừ không củ sạc shop khuyến_mãi củ sạc anker gọn đi kèm kì hài_lòng,Configuration,positive
"máy đẹp , hình_thức sang_trọng , chức_năng hoàn_thiện , test sản_phẩm không lỗi , đồng_tiền bát gạo , shop uy_tín giao hàng đúng như quảng_cáo , nhân_viên shop nhiệt_tình , vui_vẻ tâm khách_hàng , chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop",Configuration,positive
"giao sai hàng , không pin , đổi không hài_lòng",Other,positive
"đặt_hàng tiki tiki giao hàng đúng hẹn 24h điện_thoại vsmart joy 3 một xảy lỗi khay sim thẻ_nhớ . mặc_dù gắn đủ sim thẻ_nhớ hiện thông_báo "" không thẻ_nhớ "" "" sim đẩy "" liên_tục , không gọi điện_thoại lỗi không sim . mong giải_đáp tiki không hài_lòng",Ship,positive
"sản_phẩm chuẩn , đúng hàng hãng , shop giao hàng đúng quảng_cáo , chất_lượng tốt , máy đẹp , máy 2 hài_lòng , chức_năng ổn_định , pin trâu_bò , sạc , màn_hình cảm_ứng nhạy , shop hài_lòng sản_phẩm , 5",Configuration,positive
order 11h tối tiki now nhân hàng 9h ! tiki ( y ) sắc,Ship,positive
máy đẹp nguyên niêm_phong không lỗi_lầm j . game mượt hơi nóng 1 xíu không,Genuineness,positive
"giao , đóng_gói đẹp , shop khách_hàng , ân_cần , sản_phẩm 💯 . giá_cả rẻ shop !",Ship,positive
", máy đẹp , chức_năng hoàn_thiện màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ đồng_tiền shop uy_tín giao hàng đúng hẹn chất_lượng đúng như quảng_cáo , shop 5",Ship,positive
vỏ xấu màu đen lộ thay ốp ổn_áp bù máy tốt âm_thanh ổn check pin tận 97 % ngon không màu đen lắm như ô_kê shop nhắn_tin rep chậm bận bỏ_qua ủng_hộ ♥,Configuration,positive
"test ưng_ý , đẹp , game đỉnh bao ngon bao mướt , đều tuyệt_vời . chấm shop 5 , chúc shop làm_ăn phát đat máy_đẹp shop , đẹp đấy , shop uy_tín giao hàng như quảng_cáo , cảm_ứng mượt_mà , màn_hình đẹp , chụp hình đẹp , .",Model,positive
"giao sai màu , hình_thức xấu",Model,negative
"điện_thoại zin nguyên , bao_bọc cẩn_thận , chất_lượng tốt , hình_ảnh đẹp hợp_lý , . nhân_viên tư_vấn nhiệt_tình . vui_vẻ chuyên_nghiệp , hài_lòng . bình_chọn 5 shop .",Genuineness,positive
"giao hàng , đúng hẹn điện_thoại 1 tuần ổn . 3 tập phim 3 tiếng 18 % pin . sạc . camera ổn , camera tự_động chỉnh da hơi ảo , tắt chức_năng không . buồn 1 mua 10 / 10 bảo_hành 3 / 9 .",Configuration,positive
"sản_phẩm tiền , hài_lòng lắm , sản_phẩm",Other,positive
"máy_tính bảng samsung a8 sản_xuất 2019 kém : tốc_độ chậm , khởi_động lâu_lắc , cảm_ứng màn_hình không nhạy ! không , thua nokia n1 mua 7năm hư ! thất_vọng !",Configuration,negative
"hài_lòng shop thân_thiện , uy_tín , giao sản_phẩm đúng như mô_tả . hàng nguyên seal , vos 3.0 10 ) . giá rẻ đợt km vsmart ra_mắt joy3 . chúc shop phát_triển kinh_doanh . đắt hàng , đông .",Service,positive
máy cũ không fullbox đập_hộp shop onl 10 câu tl 1 câu máy ổn cáp sạc tai_nghe không zin máy máy màn_hình cam hơi không,Model,negative
"cảm_giác màn_hình rộng sướng tai , chụp ảnh đẹp . ngon tầm giá . vời",Configuration,positive
hình_thức quảng_cáo đạt 98 % . pin test phim liên_tục 4g 3 tiếng . pin kiểm_tra phần_mềm 3utool đạt 81 % . 5 ok . shop tu vấn nhiệt_tình . chúc shop .,Model,positive
sản_phẩm nguyên niêm_phong không chế_độ bảo_hành kì hài_lòng,Genuineness,positive
"shop giao hàng chuẩn , máy đẹp , hoàn_thiện chi_tiết , cấu_hình mạnh_mẽ , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , shop uy_tín nhiệt_tình khách_hàng , chế_độ bảo_hành rõ_ràng yên_tâm sản_phẩm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",Configuration,positive
"good , shop giao , hãng dgw kì hài_lòng",Genuineness,positive
"điện_thoại giá rẻ gọi tốt , pin , sóng_khỏe . tham_khảo",Price,positive
"giao , giá siêu tốt . kì hài_lòng",Price,positive
hàng oke shop,Other,positive
"đt tốt , hàng hãng , giao mong_đợi tốt , hãng vna",Ship,positive
"hài_lòng sản_phẩm vsmart , sợ gãy camera pop - up : ) vos chưa linh_hoạt , kết_nối phần_mềm kho ảnh up fb chém gió xạo lấn_cấn chất_lượng ảnh chưa mượt mắt mong update giải_quyết tốt",Configuration,negative
"giá sản_phẩm tốt . ngoại_hình đẹp , màn_hình , đẹp , hiển_thị sắc nét . cấu_hình mạnh giá tiền . game mượt , âm_thanh , chụp hình đẹp , shop tư_vấn nhiệt_tình , rép nhắn . tóm giá hài_lòng . ủng_hộ shop đơn hàng .",Price,positive
"sản_phẩm long_lanh , giá_cả rẻ tgdđ. 5sao shop kì hài_lòng",Price,positive
"mua 2 . hàng nguyên seal , chạy mượt , giá tốt tầm , shop rẻ gian_hàng mạng , đóng_gói tốt . cài rom quốc_tế india hướng_dẫn mạng , rom update hãng bình thương . 2 chờ xiaomi quyền unlock",Genuineness,positive
