text,category,sentiment
sản_phẩm như mô_tả . thử chất_lượng tốt . giao hàng dự_kiến . nhân_viên nhiệt_tình chu_đáo . ủng_hộ tiki dài_dài . cám_ơn tiki kì hài_lòng,Genuineness,positive
shop gói hàng cẩn_thận . chất_lượng,Ship,positive
giao hàng hãng . mua n 😊,Ship,positive
màu trắng xanh navy shop giao hồng xanh navy : ( giao không đúng màu,Service,negative
"tả moony đẹp tốt . bé mẹ an_tâm lắm , độ thấm hút tốt .",Quality,positive
"shop hàng chuẩn chất_lượng tốt , ng dễ_thương , giao hàng , ủng_hộ shop lâu_dài",Quality,positive
"date sản_phẩm . giao hàng . , sản_phẩm mùi gắt , bề_mặt tả không mềm_mại . hàng sale chấp_nhận giá miếng . sản_phẩm không mua cửa_hàng , không sản_phẩm không . hàng rẻ mặc không thoải_mái tội lắm . hy_vọng bé mặc không hăm . thất_vọng tiki ! hài_lòng",Price,positive
mắc ?,Price,negative
shop giao hàng gói hàng cẩn_thận . sữa vị thơm ngon giá_cả .,Quality,positive
sản_phẩm giá tầm trung cạp bé khó_chịu mùi . quần,Quality,negative
shop giao hàng . sữa vị ổn bất dung_nạp lactose mua kefir piima : ),Ship,positive
shop đóng_gói chu_đáo . bé uống sữa cân ổn lắm .,Ship,positive
chất_lượng sản_phẩm ok bao_bì bẩn . giao hàng . kì hài_lòng,Quality,positive
quà tặng kèm đẹp 😂 kì hài_lòng,Service,positive
"hàng chuẩn , tiki giao hàng , balo mini gọn yêu lắm mua",Genuineness,positive
đầu mua hàng shop ưng . giao hàng . shop gói hàng cẩn_thận bọc xốp . ủng_hộ shop dài_dài,Ship,positive
tả oke hợp túi_tiền kì hài_lòng,Price,positive
"check mã_vạch ok , hàng móp , không vận_chuyển shop giao hàng móp",Ship,negative
"sữa vị đắng , uống , bé pha đầu hộp . huhu không hài_lòng",Quality,negative
"2 mua hàng shop , ổn . giá deal rẻ chỗ , hạn rõ_ràng 2 / 2020 trừ 2 / 2023 . hàng không móp bung nắp",Price,positive
"bỉm chất_lượng tuyệt_vời , hàng chuẩn , ủng_hộ shop dài_dài kì hài_lòng",Genuineness,positive
"mua 1 bịch tã , hàng tiki tin_tưởng . mong tiki cung_cấp hàng chất_lượng giá cạnh_tranh uy_tín al mặt_hàng , lựa cung_cấp uy_tín đăng tiki . book hàng thù viết nghiên_cứu comment mua hàng . rút ngắn khâu lựa_chọn khách_hàng . .",Service,positive
"mẫu , hạn , giá sale rẻ , đóng_gói cẩn_thận . hài_lòng",Price,positive
giao hàng uống sữa tội tiền ship,Quality,positive
chưa đk chỗ sữa rẻ . ủng_hộ shop dài_dài,Price,positive
không gối ôm làm_ăn chán shop quà,Service,negative
"tiki giao hàng kì_vậy , 2 date . dám tin_tưởng mua hàng , tui câu trã kì hài_lòng",Safety,negative
shop giao hàng . đóng sản_phẩm mô_tả . tạm ảnh chụp sản_phẩm shop hàng nguyên tem,Ship,positive
thấm hút tốt tã 1 chút không thấm đều như tã y_vậy không hài_lòng,Quality,negative
"đóng_gói đẹp , thơm , hiệu_quả lợi sữa xem_xét !",Ship,positive
"sản_phẩm tốt , giá rẻ thị_trường kì hài_lòng",Quality,positive
"sản_phẩm tốt , đúng như quảng_cáo . , giao hàng hơi một_chút . kì hài_lòng",Ship,negative
"giao hàng , đóng_gói 💖 kì hài_lòng",Ship,positive
tốt . toàn tã bé tiki . giá tốt giao hàng . combo 3,Ship,positive
toàn mua tã dán unidry super tã quần . đợt mua thử loại premium pants . so_sánh loại hẳn . chất_lượng . mua 4 bịch to_đùng . giao hàng không_tưởng . hôm . hôm . hài_lòng,Ship,positive
"giao , đóng_gói ok , sản_phẩm hạn . oke kì hài_lòng",Safety,positive
nowship . date 12 . tốt . trc sữa lắm .,Safety,positive
"sữa sale hợp_lí , mã shop oke giao hàng nowfood ủng_hộ đợt sale tiếp",Price,positive
mua hàng shop 2 . oke shop giao sữa hạn cũ lô oke,Quality,positive
"giao hàng , chất_lượng bỉm tốt , ủng_hộ shop , giá tốt .",Ship,positive
"mua tặng quen , khen tốt . giá rẻ mã giảm_giá mua 6 gói 1 . phẩm tốt",Quality,positive
giao hàng . đóng_gói sản_phẩm . sản_phẩm pk,Ship,positive
"tả thấm hút tốt , tiki , ủng_hộ tiki lâu_dài . kì hài_lòng",Quality,positive
"mua hàng shop , viết phản_hồi : giao hàng , chủ shop thái_độ phục_vụ nhẹ_nhàng , nói_chuyện dễ_thương , hàng ok , chưa lỗi , mong_muốn shop cập_nhật mã giảm_giá khách_hàng thân_thiết , ưu_đãi",Ship,positive
"shop giao hàng , đóng_gói không kĩ , vỏ hộp giấy mỏng móp hộp . hàng oki . m check mã_vạch",Quality,positive
"giao hàng , shop phục_vụ tốt . mua shop , hài_lòng",Service,positive
tốt đúng chủng_loại,Quality,positive
"đóng_gói sản_phẩm , shop phục_vụ tốt , chất_lượng sản_phẩm ok !",Service,positive
giao hàng sp ok giá rẻ thị_trường ben buồn tết ma không co quà tặng mua shop mấy,Price,positive
rẻ giá mua cửa_hàng 110k kì hài_lòng,Price,positive
"sữa tốt , giao hàng . ủng_hộ shop , rẻ tưởng hàng móp méo , đóng_gói ok",Quality,positive
"sản_phẩm tem hãng . shop phục_vụ tốt , đóng hàng gửi hàng",Genuineness,positive
"hàng , giao đóng_gói gọn hạn ,",Ship,positive
shop giao hàng đóng_gói cẩn_thận . hàng chuẩn giá tốt . ủng_hộ shop,Price,positive
"giao hàng chậm , kiện chưa kiện . shipper không gọi báo hẹn giao . sữa oke đóng_gói tốt sạch_sẽ",Quality,positive
"sp đầy_đủ nhãn_mác , đóng_gói cẩn_thận . chưa ok mua tiếp .",Genuineness,positive
"hàng hài_lòng shop , ủng_hộ shop gói hàng cẩn_thận đẹp , không rách hàng .",Ship,positive
"giao hàng siêu , đóng_gói cẩn_thận , hạn xa_tít_tắp , ủng_hộ tiếp",Safety,positive
"shop giao nhầm 3 , đành , làm_ăn chán , rõ_ràng 4 nhầm hàng",Ship,negative
"to như bao gạo , hàng giật : ) thử angel night , thử gold đóng : ) đóng thử 1 thấm hút thua night , đóng xong nổi 1 mụn khu_vực hậu_môn hơi ẩm mông : ( mặc_dù đóng 2 tiếng 20p",Safety,negative
hàng . giao . bao_bì cũ như hàng . không quà khuyến_mại như ghi .,Safety,negative
shop gói cẩn_thận đáy hộp méo chút . hạn oke . mỗi_tội giao hàng hơi 11 / 1 hôm_nay,Safety,positive
mua 3 . hãng . giá rẻ . ủng_hộ dài_dài ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,Genuineness,positive
sữa tốt giao hàng ủng_hộ shop 👍,Quality,positive
tiki giao hàng . giá 240k hợp_lý kì hài_lòng,Price,positive
sản_phẩm hàng kì hài_lòng,Quality,positive
"mua combo giá tốt , tặng kèm gấu . chất_lượng tã tã đùn đáy , không khô_ráo lắm , hơi cân bao_bì ! hợp giá tiền",Quality,negative
hàng đúng hãng . giao hàng . hài_lòng sản_phẩm .,Genuineness,positive
sp ok giao hàng,Quality,positive
giao hàng móp méo hàng buồn giao hàng shop 5,Ship,negative
"hàng , giao đúng ủng_hộ tiki",Ship,positive
hộp va_đập mạnh vận_chuyển .,Ship,negative
"bỉm mua đúng kg , bé 11kg mua xl như bỉm rộng . bỉm rẻ không đòi_hỏi cảm_giác vón cục không lắm .",Quality,negative
"sản_phẩm đẹp , thấm hút tốt . tiki giao hàng , dự_kiến giao hàng hàng . đi mua bịch bỉm .",Quality,positive
"tã tốt , tiki đóng_gói cẩn_thận giao hàng . tốt",Ship,positive
"giao hàng , giá_cả hợp_lý . sản_phẩm_chất_lượng kì hài_lòng",Quality,positive
"hạt thấm bỉm rơi , bé hít nuốt nguy_hiểm không hài_lòng",Quality,negative
giao đóng_gói cẩn_thận lắm sữa hạn hài_lòng ủng_hộ .,Ship,positive
hạn . mua hàng tiki hài_lòng . sản_phẩm_chất_lượng . mua huggies tiki dài_dài chất_lượng .,Safety,positive
"pampers không hôm bỉm bỉm tụt không ôm , sợ đi 2 hàng đổi thử pampers dáng mê . bỉm mỏng , không mùi mùa hè , thấm hút tốt trải đều , không đúng cục , đêm không tràn . chương_trình khuyến_mại . tiền lắm mẹ ! kì hài_lòng",Quality,positive
"ổn , giá_thành tã tốt 5 kì hài_lòng",Quality,positive
"giao hàng , . kì hài_lòng",Ship,positive
"thất_vọng mua tả không mã_vạch đc , ko hàng kém chất_lượng không quần",Genuineness,negative
bỉm thấm hút tốt . bé mặc thoải_mái . không hăm,Safety,positive
"sản_phẩm hãng . tiki giao hàng siêu không mất phụ_phí . sản_phẩm apply code có_giá tốt hàng , sản_phẩm tốt",Ship,positive
"hình_ảnh không liên sản_phẩm tốt , hạn , giá rẻ mua thị_trường",Price,positive
mua 4 mót hộp sữa buồn thiệt,Ship,negative
"sản_phẩm ok , giao hàng . áp mã giảm_giá 💕",Price,positive
"moony , goon , pamper . ưng bỉm . mỏng , thấm tốt , bé ban_ngày , giá_thành rẻ thay bỉm ban_ngày thường_xuyên . mua 2 chục bịch bỉm bé mua hộ . tiki oke",Quality,positive
"giao hàng , chất_lượng sản_phẩm tốt , đóng_gói ❤ ️",Ship,positive
"hàng chuẩn , hạn , giá rẻ . shop giao hàng siêu , hài_lòng . ủng_hộ shop .",Quality,positive
bỉm mặc ok . k tràn vón cục . bé ngủ vô_tư tối không lo thấm giường .,Quality,positive
"tả mềm , mỏng , bé mặc thoải_mái kì hài_lòng",Quality,positive
"đóng_gói sơ xài , sản_phẩm tốt , mua giá khuyến_mãi , hài_lòng kì hài_lòng",Quality,positive
"đóng_gói chèn xốp cẩn_thận , hộp không móp méo . 4 to , 4 2019 . check mã_vạch hàng chuẩn . 2 mua sữa shop",Ship,positive
giao hàng . đóng_gói cẩn_thận kì hài_lòng,Ship,positive
"đóng_gói hàng cẩn_thận , giá tốt thị_trường . chất_lượng chưa thử ban_đầu hài_lòng",Price,positive
"giao hàng , đóng_gói cẩn_thận , sản_phẩm đúng mô_tả , giá tốt",Ship,positive
"tiki giao hàng , đóng_gói cẩn_thận , giao đúng size . bỉm thoáng , thấm hút tốt . ko dị_ứng da . hài_lòng",Quality,positive
"hàng đóng_gói kỹ giao . chất tả không mềm thấm hút tốt , đai bụng mỏng form tả ôm không xệ . nhân_viên giao hàng thân_thiện . kì hài_lòng",Quality,positive
"sp ok , đội_ngũ giao hàng dễ_thương chuyên_nghiệp , tận_tình , hình_như jt expres",Ship,positive
"lọ lớn lắm không . vị thơm ngon , nguyên_liệu tốt không hihi . cảm_quan ổn ổn kì hài_lòng",Quality,positive
"sản_phẩm combo 3 gói tã quần_huggies dry gói cực_đại xxl56 ( 56 miếng ) êm , bé 2 cảm mặc cỡ xxl. trừ tả xé , không mùi khó_chịu . trừ mua combo giá rẻ , ại khuyến_mãi . trừ huggies bé lớn phẩm tốt trừ combo giá rẻ",Price,positive
tiki giao hàng bao_bì rách . một lớp túi_bóng không hài_lòng . vận_chuyển đóng_gói ẩu không hài_lòng,Safety,negative
"sản_phẩm tốt , giao hàng đúng hẹn , đóng_gói kỹ ,",Quality,positive
"mua 4 , shop nhiệt_tình . đóng_gói kĩ , hàng đúng chuẩn . giao hàng . 10 * shop 5 * chưa si nhê chất_lượng shop 👍",Service,positive
3 giúp 😂 giao hàng chu_đáo nhắn_tin mua .,Ship,positive
"thương_hiệu lớn mẫu hộp giấy giúp tiết_kiệm . bé đi phân tốt , vị ngọt_béo",Price,positive
giao hàng . shipper thân_thiện . hàng chuẩn . ủng_hộ shop,Genuineness,positive
"sữa đóng_gói , giá mềm mong hãng ủng_hộ shop",Price,positive
sữa hãng chuẩn ngon . bé . giao hàng đủ .,Ship,positive
"now ship hàng siêu , mua . n shop , sữa tốt hạn",Quality,positive
"hạn , bao_bì rõ_ràng , bỉm mỏng không mặc đêm kì hài_lòng",Safety,positive
"chất_lượng sản_phẩm tốt , đóng_gói đẹp , giao hàng",Ship,positive
"giao hàng 1 , đóng_gói bọc xốp cẩn_thận , hạn ( 2021 )",Safety,positive
"mua đợt giảm_giá . chưa , oke ủng_hộ tiếp . giao hàng tạm ổn .",Ship,positive
"giao hàng , đóng_gói bình_thường giấy_bóng phẩm tốt như mong_đợi",Ship,positive
hàng . giao đầy_đủ hạn . cám_ơn tiki . ship rẻ 30k mua đại_lý kì hài_lòng,Price,positive
"thấm hút tốt nhen . bé 7,3 kg mặc rộng . đêm khô_ráo ! kì hài_lòng",Quality,positive
mua combo 3 bịch bỉm đại . tiki giao hàng hôm tặng kèm đồ_chơi tàu_hỏa gỗ hàng không . kì hài_lòng,Ship,positive
"giao hàng . giá hợp_lý . sản_phẩm quen , không gí trở_ngại . mua đợt order .",Ship,positive
shop giao hàng . đúng mẫu ghi mua 1 bỉm tặng 1 quà không . bọc đóng_gói khăn ướt thìa dơ . ống bón thuốc thìa ăn dặm bé dính bẩn vụn màu cam . đồ of bé mất vệ_sinh .,Service,negative
"giao hàng đầy_đủ , song sữa hạn ngắn , sx 5 - 2018 hạn 5 - 2020 4 hạn . kì hài_lòng",Service,positive
đóng_gói cẩn_thận,Service,positive
"hàng hạn , chuẩn hãng , quà tặng đầy_đủ , giao hàng , hoá_đơn rõ_ràng . ủng_hộ tiki dài_dài !",Service,positive
chất_lượng sản_phẩm tuyệt_vời . giao đúng hàng . đóng_gói cẩn_thận,Quality,positive
"bỉm mùi hôi khó_chịu , bao_bì cũ nhàu , bé một xong nổi mụn bẹn kém",Safety,negative
"giao hàng , giá hợp_lý , đóng_gói hơi sơ kì hài_lòng",Ship,negative
"shop giao hàng lắm , khuya . sữa hạn , mua giá sale , like like . tks_shop",Safety,positive
"tả merri chê , bé oke lắm kì hài_lòng",Quality,positive
giao hàng gói cẩn_thận hi_vọng sữa hãng ủng_hộ,Ship,positive
giao hàng . mua 2 hài_lòng . giá rẻ . ủng_hộ tiếp,Ship,positive
"chất_lượng tuyệt_vời , đóng_gói cẩn_thận , giao hàng",Quality,positive
"sản_phẩm mô_tả , chất_lượng hàng",Quality,positive
"sữa mịn , thơm , tan , uống mát tiêu_hóa tốt . tuyệt_vời",Quality,positive
hài_lòng . giá sữa . sữa khan hàng giá đẩy .,Price,negative
"hàng . shop đóng_gói cẩn_thận , giao hàng , sữa chuẩn uống ngon . mua thường_xuyên shop . hài_lòng .",Genuineness,positive
"tã mẫu mỏng mềm , hài_lòng . lưng_thun đệm mây mềm_mại thoáng , không lo nóng , không hằn đỏ , thấm hút tốt , hình_ảnh tã dễ_thương , sờ thun đùi mềm , không lo bé khó_chịu . yên_tâm mua tiki , phí ship rẻ ! kì hài_lòng",Safety,positive
"dòng extra tốt , dòng cải_tiến mua thử . ai_ngờ mùi hôi kiểu the the băng vệ_sinh . dòng extra không mua dòng",Quality,negative
sản_phẩm oke kì hài_lòng,Quality,positive
hài_lòng sản_phẩm . đóng_gói cẩn_thận bột,Quality,positive
hàng đúng dự_kiến bao_bì đẹp . mặc hơi chật lỡ mua combo 3 gói đổi 2 gói xl 2 gói xxl ko . kì hài_lòng,Ship,positive
"chất_lượng sản_phẩm tuyệt_vời , mua 2 chưa shop thất_vọng , ủng_hộ shop dài_dài .",Quality,positive
"sữa mùi thơm dễ_chịu , bé uống giao hàng nhanh_chóng ủng_hộ shop",Ship,positive
"chất_lượng tốt , giao hàng nhanh_trừ đủ , shop nhiệt_tình , dễ_thương ❤ ️ ❤ ️ ❤ ️",Service,positive
"hàng chuẩn hạn , mua mấy shop 2 hộp móp 2 . shop bọc chống sốc không móp",Ship,negative
shop giao hàng . đóng_gói hàng cẩn_thận,Ship,positive
hàng hãng . tích quà tặng ko ?,Genuineness,positive
sản_phẩm chưa không chất_lượng . mua đợt khuyến_mại vui,Price,positive
"tả , hợp túi_tiền kì hài_lòng",Price,positive
"sp chất_lượng , giao hàng",Quality,positive
"giá rẻ , hạn , giao . mua r yên_tâm shop 🌺 ⭐ ️ 😌 😘 ❤ ️",Safety,positive
không hàng tặng kèm hài_lòng,Service,negative
bỉm đẹp ghế hài_lòng sản_phẩm kì hài_lòng,Quality,positive
giao quà tặng không đúng ? không hài_lòng,Service,negative
shop phục_vụ ! mùa mưa_lũ phục_vụ tốt ! chúc shop đắt hàng !,Service,positive
đóng_gói sơ_sài . mua 3tr tiền không thùng đàng_hoàng . quấn xung_quanh xong . hộp thiếc thò méo hộp giấy rách . sữa oki .,Ship,negative
"shop giao nhầm 3 , đành , làm_ăn chán , rõ_ràng 4 nhầm hàng",Service,negative
"5 * tốc_độ giao hàng hài_lòng . kiểm_tra shop soạn quà sai quảng_cáo vote 3 ( 1 giỏ - balo mẹ & bé 2 giỏ ) nói_thẳng mua sản_phẩm cơ_bản giỏ balo 2 mẹ . shop soạn hàng cẩu_thả hàng xong tuột mood hàng . hy_vọng shop cẩn_thận , bán_buôn uy_tín tin_tưởng , mua 1 . đổi đúng quà tặng như quảng_cáo",Ship,positive
"sữa hạn . hàng hãng , giá rẻ thị_trường . kì hài_lòng",Price,positive
mua shop hài_lòng . shop gói hàng cẩn_thận giao hàng lắm . ủng_hộ shop,Ship,positive
"giá tương_đối tốt tạp_hóa mua combo 3 gói ( mã giảm_giá kèm ) hơi bất_tiện 1 chỗ thu phí hàng cồng_kềnh , mất đi ý_nghĩa combo giá rẻ . combo giá tốt tạp_hóa",Ship,negative
"mua thử sản_phẩm tiki chương_trình khuyến_mãi . tiki giao hàng rấy , giá tốt chất_lượng ok . bé uống cân phát_triển chiều tốt . hài_lòng sản_phẩm . , tiki giá giá sản_phẩm thị_trường . tốt , giao hàng",Price,positive
giao hàng 5 . kì hài_lòng,Ship,positive
hàng mua chưa chưa chất_lượng hãng yên_tâm kì hài_lòng,Genuineness,positive
"giao hàng , gói cẩn_thận bé hợp_tác mua bé uống chưa bé kg",Ship,positive
hàng . tốt . giao hàng . chất_lượng tốt mong_đợi kì hài_lòng,Safety,positive
"hàng hạn , tem chống hàng giả , tem nhập_khẩu . ng mua .",Safety,positive
2 mua shop . hàng đủ tem mác . chất_lượng ok . hy_vọng niềm đúng chỗ . shop đóng_gói cẩn_thận . giao hàng j & t . tks,Genuineness,positive
"đọc bình_luận phân_vân mua . bình_luận báo giao thiếu_vậy seller khắc_phục . hàng y chang , đồ . tức ! trừ cọ rửa ống hút",Service,negative
"tả quần tốt , giao hàng , miễn_phí tiền_vận_chuyển . .",Ship,positive
"tã mềm , nhẹ , thấm hút tốt . dậy mông bé hơi ẩm ẩm kì hài_lòng",Quality,positive
sản_phẩm chưa chưa sữa tiện bận đi shop đóng_gói ưng_ý giá rẻ shop ủng_hộ,Price,positive
tiki hàng chuẩn . tã mỏng mềm thấm hút tốt . bé 12kg 75cm 1 hơi to_con xxl thoải_mái,Genuineness,positive
hàng tốt giao hàng . loại bé . kì hài_lòng,Ship,positive
"hàng đóng_gói cẩn_thận , rẻ , chất_lượng , giao hàng siêu",Ship,positive
"nhắn shop đóng_gói cẩn_thận shop không , túi ni lông . hộp méo .",Ship,negative
"giao hàng đóng_gói gọn đủ giá hợp_lý , chất_lượng tốt , hàng chuẩn",Price,positive
sữa chuẩn giao hàng . chẳng đóng shop mấy triệu . uy_tín nhân_viên nhiệt_tình hôm sữa hôm giao roài,Service,positive
hàng bọc cẩn_thận không méo vỏ hộp . giao hàng . giá rẻ thị_trường hi_vọng hàng hãng,Price,positive
"sữa chuẩn , hạn , ship siêu . bé uống sữa shop",Quality,positive
đóng_gói kỹ . giao hàng dự viên nhiệt_tình chu_đáo . kì hài_lòng,Service,positive
giao hàng cực . đặt_hàng hôm hôm . chưa không chất_lượng kì hài_lòng,Ship,positive
sữa hạn . quà tặng cực đẹp . ủng_hộ shop dài_dài nha kì hài_lòng,Safety,positive
sữa hạn . ủng_hộ shop,Safety,positive
đóng_gói cẩn_thận,Ship,positive
"mấy đặt_hàng gói hàng cẩn 1 hộp bọc kĩ 1 hộp k , k bọc móp",Ship,negative
toàn mua combo 2 cháu giá cạnh_tranh cộng đóng_gói vận_chuyển tiki tốt vô_cùng . kì hài_lòng,Ship,positive
hàng giao ! check mã_vạch hàng chuẩn nga . giá tốt . vận_chuyển nhiệt_tình . shop ! ủng_hộ shop tiếp !,Ship,positive
combo 2 gói tã quần 1 gói báo giao hàng thành_công . cạnh giao hàng ( 10 ) . bao_bì đóng_gói cẩn_thận .,Ship,negative
"tã hạn nhẹ , tầm giá oke . kì hài_lòng",Price,positive
shop giao sữa không đúng như ảnh mẫu màu tím,Genuineness,negative
"giao hàng mặc êm , ko tràn . kì hài_lòng",Quality,positive
"giao hàng . sữa đúng loại , mẫu_mã . mua đợt sale 1 chút , tội shop mua 3 hộp : )",Price,positive
"hàng giao , chất_lượng tốt , đóng_gói sản_phẩm cẩn_thận . shop chăm_sóc nhiệt_tình . hài_lòng .",Quality,positive
"mua mấy loại hộp sữa sền_sệt hộp bình_thường , không sữa",Quality,negative
"giao hàng , bọc gói cẩn_thận , chất_lượng sản_phẩm oki oki",Quality,positive
mua hàng cẩn rẻ hàng chất_lượng,Price,positive
quà tặng túi mẹ bé giao 2 túi mẹ,Service,negative
"sản_phẩm tốt , bọc hàng cẩn_thận giao hàng tốt",Ship,positive
sữa shop hàng cẩn_thận siêu bé uống chất_lượng,Ship,positive
mua dùm chưa . đóng_gói cẩn_thận kì hài_lòng,Ship,positive
tiki giao hàng ghê trươcs dự_kiến 1 - 2 . đóng_gói cẩn_thận . bỉm hạn lận . mua giảm_giá giá chưa mua loại 56 miếng cửa_hàng 🤗 kì hài_lòng,Safety,positive
sữa thơm ngon chưa . hạn . shop bọc hàng cẩn_thận,Quality,positive
giao hàng . hôm hôm . hàng đúng mã_vạch . hy_vọng ủng_hộ shop dài_dài . uy_tín_vậy ok .,Genuineness,positive
shop đồ . bọc hàng cẩn thẩn . ủng_hộ shop dài_dài . giá_thành hợp_lý . date_xa,Safety,positive
"tã quần kích_thước m_toàn mẫu_mã cũ cứng form bé , bé mặc lằn , đúng 1 mua mẫu mặc . chán mẫu cũ quần kích_thước m_toàn mẫu_mã cũ",Quality,negative
"chất_lượng sản_phẩm tuyệt_vời , đóng_gói sản_phẩm , giao hàng . shop ủng_hộ",Quality,positive
"sữa , hạn hơi thất_vọng tiki đóng_gói sơ bình_thường , quà tặng 2 túi mẹ bé giao thành 2 túi mẹ",Ship,negative
shop nhiệt_tình đóng_gói . giá_thành rẻ shop,Ship,positive
"bé kích_thước xxl . n mua tã bobby tiki . tã quần bobby mềm_mại , thấm hút tốt , tiện_lợi mặc bé . yên_tâm mua tã bé tiki . bobby ít quà khuyến_mại . tốt",Quality,positive
"tã mềm , mỏng , bé_nhỏ thường_xuyên thay tã",Quality,negative
"sữa tốt , giao hàng . ủng_hộ shop , rẻ tưởng hàng móp méo , đóng_gói ok",Ship,positive
shop giao hàng . đóng_gói . giá mềm ? 👌,Ship,positive
bỉm mềm . thấm hút oke tầm giá . cánh ôm mông bé . ổn,Price,positive
xài ok . giá rẻ giao tận kì hài_lòng,Ship,positive
"hàng kém chất_lượng , tả mỏng cửa_hàng , mặc tí tét hông , không ủng_hộ hàng tệ không hài_lòng",Safety,negative
hàng y_như hình chất_lượng oke,Quality,positive
"mua 2 shop , sữa tốt , giao hàng nhanh_chóng , hạn",Safety,positive
giá tốt . đóng_gói cẩn_thận giao . ủng_hộ tiki kì hài_lòng,Ship,positive
"sản_phẩm tốt nha , hạn 202 lận , giá cạnh_tranh shop",Quality,positive
sản_phẩm đóng_gói đẹp . giao hàng .,Ship,positive
"bỉm mỏng loại cũ xíu , đệm lưng mềm . giá ok , 🥰 kì hài_lòng",Price,positive
"giao hàng , sản_phẩm đúng như giới_thiệu ủng_hộ shop gói khăn ướt bobby care bổ_sung 80",Ship,positive
giao hàng không giao khuyến_mãi không giao đúng quảng_cáo không hài_lòng,Service,negative
"giao hàng , shiper thân_thiện , shop đóng_gói cẩn_thận , đủ số_lượng",Ship,positive
giao hàng ưng,Ship,positive
"giao hàng , đúng sản_phẩm , đóng_gói cẩn_thận . 0",Ship,positive
"sữa uống thơm ngon , béo ngậy , . uống 1 hộp bé na ăn ngon_miệng hẳn , cân cải_thiện phục_vụ tốt , 2 mua hàng hài_lòng . săn giá sale hời 😁 chúc shop buôn may đắt chương_trình ưu_đãi",Quality,positive
giao hàng đóng_gói tư_vấn nhiệt_tình chất_lượng tốt ủng_hộ shop lâu_dài,Quality,positive
"giao hàng . đóng_gói cẩn_thận , . tiền .",Ship,positive
"hàng giao , chuẩn , mua 2 cu uống kì hài_lòng",Ship,positive
giá tốt chất_lượng tốt . kì hài_lòng,Quality,positive
"hàng đóng_gói kỹ , giao , sản_phẩm_chất_lượng hạn",Quality,positive
"bốn gói tách rời tiện_dụng . giá_cả hợp_lý , an_tâm . 5 mall !",Safety,positive
"chất_lượng sản_phẩm chưa shop đóng_gói cẩn_thận , tgian giao hàng hơi chút dịch_bệnh thông_cảm shop",Ship,positive
hàng hãng giá tốt kì hài_lòng,Price,positive
"sản_phẩm hình_ảnh quảng_cáo , chất_lượng tốt , shop giao hàng , đóng_gói cẩn_thận",Quality,positive
giao hàng tốt kì hài_lòng,Price,positive
"giao hàng kỹ , hàng hãng , ủng_hộ tiếp kì hài_lòng",Genuineness,positive
"sữa hạn , quà tặng dễ_thương , bé , cám_ơn shop kì hài_lòng",Safety,positive
"hài_lòng sp , chất_lượng giá_cả hợp_lí kì hài_lòng",Quality,positive
"check mã_vạch đầy_đủ thông_tin sản_phẩm . hộp móp méo , không vận_chuyển shop shop , đóng_gói sơ một nguyên_nhân móp méo hộp . sản_phẩm thực_phẩm shop chú_ý .",Genuineness,positive
"shop giao hàng , bọc đẹp , sữa như giới_thiệu , ủng_hộ tiếp",Ship,positive
kiếm sữa đêm bé hơi mệt . giá rẻ shop nè . ship siêu siêu,Ship,positive
shop đóng hàng cẩn_thận . sữa thơm giá oke,Ship,positive
"giao hàng , sản_phẩm gói , gói hàng to như m tiki . thank tiki tốt",Ship,positive
sản_phẩm tốt khuyến_mãi đê kì hài_lòng,Quality,positive
"shop ship hàng , sữa chuẩn hãng . date . đợt săn sale shop đại 1 hộp chụp hình",Genuineness,positive
"sữa đóng_gói cẩn_thận bé uống , mua liên_tục mấy hộp liền hehehe",Ship,positive
"balo xinh . bé 4t . sữa hạn , vận_chuyển , hộp nguyên không móp méo . kì hài_lòng",Ship,positive
"sữa chất_lượng giao hàng đúng 4 , se ủng ho",Quality,positive
"hàng tốt , đóng_gói kỹ kì hài_lòng",Quality,positive
đóng_gói cẩn_thận . giao hàng dự_kiến . giá tốt . hơi buồn không tặng thú kì hài_lòng,Service,negative
"mua không bàn chất_lượng , đóng_gói oke không móp méo",Service,positive
giao hàng .,Ship,positive
"cung_cấp đóng_gói sản_phẩm kỹ_lưỡng , giao hàng siêu",Ship,positive
hàng oke ức không hình,Quality,positive
ko ảnh tạm ảnh ! shop đóng_gói đẹp giao ! date_dài ! thank_shop,Ship,positive
"giao hàng , bé m , trộm_vía cân tốt",Ship,positive
xin_lỗi hình video không . shop nhiệt_tình sản_phẩm như miêu_tả nha,Service,positive
giao hàng . chất_lượng sản_phẩm tuyệt_vời mặt_trời . kì hài_lòng,Ship,positive
"đóng_gói cẩn_thận , chèn xốp kg móp hộp . sản_phẩm hãng check mã_vạch oke",Genuineness,positive
"mua 3 , uống tiêu_hóa tốt , không bón , sữa . sp rẻ chất_lượng , hàng check hãng . ng yên_tâm mua !",Price,positive
sản_phẩm hợp giá tiền chất_liệu oke ủng_hộ tiki tiếp,Price,positive
"hàng tốt , giá_cả kì hài_lòng",Price,positive
